15012,2005,FORD,EXPLORER,1FMZU63K65UA09082,144706,Used,6,GRAY,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Head Air Bag; Rear Head Air Bag; Rear A/C; Cassette; CD Changer; Power Tilt/Sliding Sunroof; Leather Seats; Steel Wheels,9995,9995,19,4DR,4.0L,A,1800,0,
15009,2004,CHRYSLER,PT CRUISER,3C4FY48B04T333906,152438,Used,4,GREY,,7995,7995,28,4DR,2.4L,A,1500,0,
15017,1999,BUICK,LESABRE,1G4HR52K9XH460348,167046,Used,6,TAN,Driver Air Bag; Passenger Air Bag; A/C; Rear A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Player; Leather Seats; Driver Air Bag; Passenger Air Bag,6995,6995,11,4 DR,3.8L,A,1200,0,
15016,2000,BUICK,CENTURY,2G4WS52J3Y1326734,112487,Used,6,GREEN,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; 4-Wheel ABS; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Cassette; CD Player; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,7495,7495,19,4 DR,3.1L,A,1500,0,
14782A,2002,CHEVROLET,IMPALA,2G1WF52EX29292093,0,Used,6,,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Side Air Bag; Alarm; CD Player; 4-Wheel ABS; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,0,0,0,4DR,3.4L,A,0,0,
15025,2002,OLDSMOBILE,ALERO,1G3NL52FX2C158150,118880,Used,4,WHITE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Cassette; Power Tilt/Sliding Sunroof; Steel Wheels; Driver Air Bag; Passenger Air Bag,7995,7995,11,4 DR,2.2L,A,1500,22,
15013,2000,FORD,EXCURSION,1FMNU42L5YED83775,171371,Used,8,WHITE,Driver Air Bag; Passenger Air Bag; A/C; Rear A/C; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Changer; Turbocharged,9995,9995,28,SUV,5.4L,A,1800,24,
15019,1999,MERCURY,GRND MARQUIS LS,2MEFM75W2XX713853,174089,Used,8,GRAY,,5995,5995,10,4 DR,,A,1000,0,
15021,2001,CHEVROLET,MALIBU,1G1NE52J916204801,128065,Used,6,BLUE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Power Tilt/Sliding Sunroof; Leather Seats; Driver Air Bag; Passenger Air Bag,7995,7995,33,4 DR,3.1L,A,1500,17,
14986,1998,FORD,EXPLORER,1FMZU32E4WUD36303,119460,Used,6,BLUE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Four Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels,7995,7995,95,SUV,4.0L,A,1500,22,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Four Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels
14988,1999,PONTIAC,MONTANA,1GMDX03E8XD205553,142284,Used,6,CHAMP,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Rear A/C; CD Player; Power Driver Seat; Leather Seats; Aluminum Wheels; Power Windows,6995,6995,92,VAN,3.4L,A,1200,0,
15044,2002,FORD,EXPLORER,1FMZU64E42UC96989,172391,Used,6,BLK,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Changer; CD Player; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Head Air Bag; Rear A/C; Power Tilt/Sliding Sunroof; Chrome Wheels,0,0,1,4DR,4.0L,A,0,0,
14904A,2002,BUICK,CENTURY,2G4WS52J021138101,0,Used,6,,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; 4-Wheel ABS; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Cassette; CD Player; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Aluminum Wheels; Chrome Wheels; Driver Air Bag; Passenger Air Bag,0,0,0,4 DR,3.1L,A,0,0,
15047,2000,ACURA,TL,19UUA5673YA055744,192394,Used,6,GREEN,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows,7495,7495,0,4 DR,3.2L,A,1500,0,
15051,2003,HONDA,CIVIC,2HGES267X3H534690,194273,Used,4,SILVER,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; 4-Wheel ABS; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Steel Wheels,7495,7495,3,4 DR,1.7L,A,1500,0,
15023,2003,SATURN,ION,1G8AJ52F43Z101553,117993,Used,4,WHITE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Player; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Steel Wheels; Side Air Bag; Rear Body Air Bag; Alarm; Cassette; CD Changer; 4-Wheel ABS; Cruise Control; Power Tilt/Sliding Sunroof; Aluminum Wheels; Power Windows; Driver Air Bag; Passenger Air Bag,7995,7995,43,4 DR,2.2L,A,1500,2,
14949,1993,LINCOLN,TOWN CAR,1LNLM83W5PY636582,143733,Used,8,SILVER,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Alarm; CD Changer; Power Tilt/Sliding Sunroof; Driver Air Bag; Passenger Air Bag,4995,4995,204,4 DR,4.6L,A,800,14,
14992,1999,FORD,EXPEDITION,1FMPU18L1XLB01561,142678,Used,8,GREEN,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Four Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Rear A/C; CD Changer; Leather Seats; Aluminum Wheels,7995,7995,117,SUV,5.4L,A,1800,26,
15038,2000,NISSAN,MAXIMA GXE,JN1CA31D7YT540150,145277,Used,6,BLACK,,8995,8995,36,4 DR,3.0L,M,1800,0,
15053,2001,HONDA,ODYSSEY EX,2HKRL18641H569547,138912,Used,6,WHITE,Driver Air Bag; Passenger Air Bag; A/C; Rear A/C; Alarm; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Driver Air Bag; Passenger Air Bag,9995,9995,8,VAN,3.5L,A,2500,0,
15022,1998,ACURA,RL 3.5,JH4KA9641WC001202,163326,Used,6,GOLD,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows,8995,8995,74,4 DR,3.5L,A,1800,25,
14946,1999,PONTIAC,MONTANA,1GMDU03E8XD315382,76333,Used,6,GREEN,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; CD Player; Power Driver Seat; Leather Seats; Aluminum Wheels; Power Windows,7995,7995,235,VAN,3.4L,A,1500,17,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; CD Player; Power Driver Seat; Leather Seats; Aluminum Wheels; Power Windows
15005,2000,HONDA,CIVIC,1HGEJ6575YL066227,165865,Used,4,WHITE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Driver Air Bag; Passenger Air Bag,7995,7995,117,4 DR,1.6L,M,1500,17,
14953,2001,FORD,SPORT TRAC,1FMZU67E51UB28322,154900,Used,6,BLACK,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Rear Wheel Drive; Power Door Locks; Power Steering; Aluminum Wheels; Power Windows; Rear A/C; CD Changer; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Adjustable Steering Wheel,8995,8995,216,SUV,4.0L,A,1800,20,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Rear Wheel Drive; Power Door Locks; Power Steering; Aluminum Wheels; Power Windows; Rear A/C; CD Changer; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Adjustable Steering Wheel
15041,1999,OLDSMOBILE,BRAVADA,1GHDT13W9X2717696,144767,Used,6,BLACK,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; All Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Changer; Power Tilt/Sliding Sunroof,5995,0,50,4DR,4.3L,A,1000,25,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; All Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Changer; Power Tilt/Sliding Sunroof
15027,2002,PONTIAC,MONTANA,1GMDX03E22D178973,139383,Used,6,WHITE,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Rear A/C; Cassette; CD Changer; Power Driver Seat; Leather Seats; Aluminum Wheels; Chrome Wheels,7995,7995,77,VAN,3.4L,A,1500,0,
15062,2000,MERCURY,SABLE,1MEFM55S2YA622948,58187,Used,6,GOLD,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Air Bag; CD Changer; 4-Wheel ABS; Power Tilt/Sliding Sunroof; Chrome Wheels; Driver Air Bag; Passenger Air Bag,8495,8495,2,4 DR,3.0L,A,1500,0,
15064,2003,CHRYSLER,300M,2C3HE76K73H579613,109798,Used,6,SILVER,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; CD Changer; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Chrome Wheels; Power Windows; Side Air Bag; Power Tilt/Sliding Sunroof; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,9495,9495,3,4 DR,3.5L,A,1800,0,
15049,1998,FORD,EXPLORER,1FMZU32E3WUB06753,159298,Used,6,RED,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Rear Wheel Drive; Power Steering; Steel Wheels; CD Player; Cruise Control; Power Door Locks; Adjustable Steering Wheel; Aluminum Wheels; Power Windows,6995,6995,51,SUV,4.0L,A,1200,21,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Rear Wheel Drive; Power Steering; Steel Wheels; CD Player; Cruise Control; Power Door Locks; Adjustable Steering Wheel; Aluminum Wheels; Power Windows
14654A,1999,CHEVROLET,TAHOE POLICE SP,1GNEC13R0XJ543342,0,Used,8,,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Rear A/C; Cassette; Power Driver Seat; Chrome Wheels,0,0,0,4DR,5.7L,A,0,0,
15015,2000,JEEP,GRAND CHEROKEE,1J4G248NXYC274147,150331,Used,8,WHITE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Alarm; CD Changer; CD Player; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats,8995,8995,117,SUV,4.7L,A,1800,0,
15071,2002,CHEVROLET,MALIBU,1G1ND52J42M716188,94894,Used,6,GREY,Driver Air Bag; Passenger Air Bag; A/C; 4-Wheel ABS; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Steel Wheels; AM/FM Stereo; Cassette; CD Player; Cruise Control; Power Driver Seat; Aluminum Wheels; Power Windows; Driver Air Bag; Passenger Air Bag,6495,6495,10,4 DR,3.1L,A,1200,0,
15069,1995,OLDSMOBILE,CUTLASS SUPREME,1G3WH52M4SD393707,141614,Used,6,TEAL,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; 4-Wheel ABS; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Cassette; CD Player; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,4995,4995,20,4 DR,3.1L,A,900,0,
15033,2000,INFINITI,I30,JNKCA31A1YT109370,188100,Used,6,WHITE,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Changer; Driver Air Bag; Passenger Air Bag; Side Air Bag,7995,7995,95,4 DR,3.0L,A,1500,27,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Changer; Driver Air Bag; Passenger Air Bag; Side Air Bag
15002,2000,LINCOLN,TOWN CAR,1LNHM81W0YY880313,102089,Used,8,WHITE,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; Rear A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Driver Air Bag; Passenger Air Bag; Side Air Bag,8995,8995,166,4 DR,4.6L,A,1800,26,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; Rear A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Driver Air Bag; Passenger Air Bag; Side Air Bag
14757A,1997,CHEVROLET,C/K 1500,1GCEC19M9VE170151,0,Used,8,,Driver Air Bag; Passenger Air Bag; AM/FM Stereo; 4-Wheel ABS; Rear Wheel Drive; Power Steering; Steel Wheels; A/C; Cassette; CD Player; Cruise Control; Power Door Locks; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Aluminum Wheels; Chrome Wheels; Power Windows,0,0,0,,5.0L,A,0,0,
14983,1999,PONTIAC,GRAND PRIX,1G2WR5215XF209457,189865,Used,6,GREEN,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Supercharged; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Cassette; CD Changer; Power Tilt/Sliding Sunroof; Leather Seats; Driver Air Bag; Passenger Air Bag,7495,7495,194,4 DR,3.8L,A,1500,21,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Supercharged; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Cassette; CD Changer; Power Tilt/Sliding Sunroof; Leather Seats; Driver Air Bag; Passenger Air Bag
15066,2005,CHEVROLET,MALIBU CLASSIC,1G1ND52F85M186758,112157,Used,4,GOLD,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Player; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Cassette; 4-Wheel ABS; Power Driver Seat; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,7995,7995,48,4 DR,2.2L,A,1500,0,
14981,1999,FORD,EXPLORER,1FMYU22EXXUA34683,168274,Used,6,GREEN,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Rear Wheel Drive; Power Door Locks; Power Steering; Aluminum Wheels; Power Windows; Side Air Bag; CD Changer; CD Player; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Chrome Wheels,2995,2995,212,SUV,4.0L,A,900,15,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Rear Wheel Drive; Power Door Locks; Power Steering; Aluminum Wheels; Power Windows; Side Air Bag; CD Changer; CD Player; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Chrome Wheels
15052,2001,OLDSMOBILE,AURORA,1G3GR64H314290039,80099,Used,6,WHITE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Air Bag; CD Changer; CD Player; Leather Seats; Driver Air Bag; Passenger Air Bag,8995,8995,91,4 DR,3.5L,A,1800,26,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Air Bag; CD Changer; CD Player; Leather Seats; Driver Air Bag; Passenger Air Bag
14978,2002,PONTIAC,GRAND AM,1G2NW52E12M565609,125477,Used,6,SILVER,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Cassette; Power Tilt/Sliding Sunroof; Leather Seats; Driver Air Bag; Passenger Air Bag,7995,7995,216,4 DR,3.4L,A,1500,22,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; CD Player; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Cassette; Power Tilt/Sliding Sunroof; Leather Seats; Driver Air Bag; Passenger Air Bag
15010,1997,CHEVROLET,SUBURBAN,3GNEC16R4VG139583,90617,Used,8,WHITE,Driver Air Bag; Passenger Air Bag; AM/FM Stereo; 4-Wheel ABS; Rear Wheel Drive; Power Door Locks; Power Steering; Steel Wheels; A/C; Rear A/C; Cassette; CD Player; Cruise Control; Turbocharged; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Aluminum Wheels; Power Windows,7995,7995,174,SUV,5.7L,A,1500,22,Driver Air Bag; Passenger Air Bag; AM/FM Stereo; 4-Wheel ABS; Rear Wheel Drive; Power Door Locks; Power Steering; Steel Wheels; A/C; Rear A/C; Cassette; CD Player; Cruise Control; Turbocharged; Power Driver Seat; Leather Seats; Adjustable Steering Wheel; Aluminum Wheels; Power Windows
15050,1994,LEXUS,LS 400,JT8UF11E9R0206087,158423,Used,8,TAN,,7995,7995,106,4 DR,4.0L,A,1800,28,
15082,2002,BUICK,CENTURY,2G4WY55JX21239446,137143,Used,6,BROWN,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; Cassette; 4-Wheel ABS; Cruise Control; Front Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Chrome Wheels; Power Windows; CD Player; Power Tilt/Sliding Sunroof; Aluminum Wheels; Driver Air Bag; Passenger Air Bag; Side Air Bag,8495,8495,26,4 DR,3.1L,A,1800,0,
15065,2005,CHEVROLET,MONTE CARLO LS,2G1WW12E759119273,152486,Used,6,WHITE,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; CD Player; 4-Wheel ABS; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,9495,9495,61,2 DR,3.4L,A,1800,0,
14927,2000,MERCURY,GRND MARQUIS GS,2MEFM74W3YX675181,114898,Used,8,GOLD,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; CD Player; 4-Wheel ABS; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,7995,7995,329,4 DR,4.6L,A,1500,16,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; CD Player; 4-Wheel ABS; Aluminum Wheels; Driver Air Bag; Passenger Air Bag
14956,2002,FORD,TAURUS,1FAFP53U22G111618,112353,Used,6,GREEN,Driver Air Bag; Passenger Air Bag; A/C; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Air Bag; AM/FM Stereo; CD Player; 4-Wheel ABS; Power Driver Seat; Driver Air Bag; Passenger Air Bag,7995,7995,225,4 DR,3.0L,A,1500,16,Driver Air Bag; Passenger Air Bag; A/C; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; Side Air Bag; AM/FM Stereo; CD Player; 4-Wheel ABS; Power Driver Seat; Driver Air Bag; Passenger Air Bag
15008,1995,CHEVROLET,ASTRO  VAN,1GBDM19W4SB184549,117540,Used,6,WHITE,,7995,7995,182,VAN,4.3L,A,1500,23,
15075,1999,HONDA,ACCORD SDN,1HGCG564XXA120734,166226,Used,4,TAN,Driver Air Bag; Passenger Air Bag; A/C; AM/FM Stereo; Cassette; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; Driver Air Bag; Passenger Air Bag,7995,7995,37,4 DR,2.3L,A,1500,0,
15026,2000,SATURN,LS,1G8JU52F6YY691081,0,Used,4,GREEN,Driver Air Bag; Passenger Air Bag; A/C; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Aluminum Wheels; Driver Air Bag; Passenger Air Bag,6995,6995,154,4 DR,2.2L,A,1200,37,Driver Air Bag; Passenger Air Bag; A/C; Cruise Control; Front Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Power Windows; Steel Wheels; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats; Aluminum Wheels; Driver Air Bag; Passenger Air Bag
15096,2003,PONTIAC,AZTEK,3G7DB03E53S526705,123802,Used,6,GOLD,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; AM/FM Stereo; CD Player; 4-Wheel ABS; All Wheel Drive; Power Door Locks; Power Steering; Aluminum Wheels; Power Windows; Rear A/C; Cassette; CD Changer; Cruise Control; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats,6995,6995,4,SUV,3.4L,A,0,0,
15093,2001,CHEVROLET,TAHOE,1GNEC13T21J155743,207639,Used,8,SILVER,Driver Air Bag; Passenger Air Bag; Side Air Bag; A/C; Rear A/C; Alarm; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; AM/FM Stereo; Cassette; CD Player; Power Tilt/Sliding Sunroof; Power Driver Seat; Leather Seats,9495,9495,7,4 DR,5.3L,A,2500,0,
15073,2001,JEEP,GRAND CHEROKEE,1J4GX58N61C725152,155557,Used,8,BLUE,Driver Air Bag; Passenger Air Bag; A/C; Alarm; AM/FM Stereo; Cassette; CD Player; 4-Wheel ABS; Cruise Control; Rear Wheel Drive; Power Door Locks; Power Driver Seat; Leather Seats; Power Steering; Adjustable Steering Wheel; Aluminum Wheels; Power Windows; CD Changer; Power Tilt/Sliding Sunroof; Chrome Wheels,8995,8995,59,SUV,4.7L,A,2000,0,
15092,1997,TOYOTA,CAMRY,4T1BG22K6VU750545,161294,Used,4,GOLD,Driver Air Bag; Passenger Air Bag; AM/FM Stereo; Front Wheel Drive; Power Steering; Adjustable Steering Wheel; Steel Wheels; A/C; Alarm; Cassette; CD Changer; CD Player; 4-Wheel ABS; Cruise Control; Power Door Locks; Aluminum Wheels; Power Windows; Driver Air Bag; Passenger Air Bag,6995,6995,17,4 DR,2.2L,M,0,0,
